meter_id,timestamp,voltage,current,active_power
METER-00072,2026-04-09T13:00:00Z,231.72,7.877,1734.1
METER-00072,2026-04-09T14:00:00Z,231.28,4.467,981.5
METER-00072,2026-04-09T15:00:00Z,232.11,7.134,1573.0
METER-00072,2026-04-09T16:00:00Z,232.29,2.196,484.6
METER-00072,2026-04-09T17:00:00Z,230.05,6.586,1439.4
METER-00072,2026-04-09T18:00:00Z,228.38,35.857,7779.6
METER-00072,2026-04-09T19:00:00Z,229.38,36.589,7973.0
METER-00072,2026-04-09T20:00:00Z,230.33,32.888,7196.2
METER-00072,2026-04-09T21:00:00Z,227.37,34.476,7446.7
METER-00072,2026-04-09T22:00:00Z,228.78,36.62,7959.0
METER-00072,2026-04-09T23:00:00Z,228.57,35.78,7769.1
METER-00072,2026-04-10T00:00:00Z,229.74,2.436,531.7
METER-00072,2026-04-10T01:00:00Z,230.97,6.611,1450.6
METER-00072,2026-04-10T02:00:00Z,230.05,6.213,1357.9
METER-00072,2026-04-10T03:00:00Z,230.94,3.275,718.4
METER-00072,2026-04-10T04:00:00Z,227.1,4.701,1014.2
METER-00072,2026-04-10T05:00:00Z,229.59,4.766,1039.6
METER-00072,2026-04-10T06:00:00Z,231.2,2.231,490.0
METER-00072,2026-04-10T07:00:00Z,232.23,30.434,6714.4
METER-00072,2026-04-10T08:00:00Z,231.3,31.035,6819.3
METER-00072,2026-04-10T09:00:00Z,232.68,30.708,6787.8
METER-00072,2026-04-10T10:00:00Z,229.48,3.169,690.9
METER-00072,2026-04-10T11:00:00Z,225.83,9.24,1982.3
METER-00072,2026-04-10T12:00:00Z,232.01,8.329,1835.8
METER-00072,2026-04-10T13:00:00Z,229.82,3.244,708.2
METER-00072,2026-04-10T14:00:00Z,232.69,4.463,986.5
METER-00072,2026-04-10T15:00:00Z,229.18,5.178,1127.3
METER-00072,2026-04-10T16:00:00Z,231.08,6.32,1387.5
METER-00072,2026-04-10T17:00:00Z,228.91,4.144,901.1
METER-00072,2026-04-10T18:00:00Z,229.62,35.998,7852.5
METER-00072,2026-04-10T19:00:00Z,228.76,39.074,8491.6
METER-00072,2026-04-10T20:00:00Z,228.31,36.496,7915.8
METER-00072,2026-04-10T21:00:00Z,231.06,34.611,7597.3
METER-00072,2026-04-10T22:00:00Z,227.55,38.54,8331.4
METER-00072,2026-04-10T23:00:00Z,231.82,35.016,7711.6
METER-00072,2026-04-11T00:00:00Z,227.78,6.811,1473.9
METER-00072,2026-04-11T01:00:00Z,232.12,4.169,919.3
METER-00072,2026-04-11T02:00:00Z,231.07,5.999,1316.8
METER-00072,2026-04-11T03:00:00Z,231.52,7.858,1728.5
METER-00072,2026-04-11T04:00:00Z,228.17,7.738,1677.2
METER-00072,2026-04-11T05:00:00Z,227.84,6.213,1344.7
METER-00072,2026-04-11T06:00:00Z,227.6,3.069,663.6
METER-00072,2026-04-11T07:00:00Z,230.4,32.336,7077.6
METER-00072,2026-04-11T08:00:00Z,229.39,30.325,6608.4
METER-00072,2026-04-11T09:00:00Z,228.97,32.646,7101.1
METER-00072,2026-04-11T10:00:00Z,228.05,1.374,297.7
METER-00072,2026-04-11T11:00:00Z,229.09,3.844,836.6
METER-00072,2026-04-11T12:00:00Z,229.72,8.135,1775.3
METER-00072,2026-04-11T13:00:00Z,229.77,0.844,184.3
METER-00072,2026-04-11T14:00:00Z,230.77,6.621,1451.5
METER-00072,2026-04-11T15:00:00Z,231.43,6.581,1447.0
METER-00072,2026-04-11T16:00:00Z,232.42,2.06,454.8
METER-00072,2026-04-11T17:00:00Z,229.39,4.085,890.3
METER-00072,2026-04-11T18:00:00Z,229.94,33.187,7249.5
METER-00072,2026-04-11T19:00:00Z,230.57,38.054,8335.4
METER-00072,2026-04-11T20:00:00Z,229.81,38.99,8512.5
METER-00072,2026-04-11T21:00:00Z,230.69,38.686,8478.4
METER-00072,2026-04-11T22:00:00Z,230.73,37.506,8221.0
METER-00072,2026-04-11T23:00:00Z,231.13,39.84,8747.9
METER-00072,2026-04-12T00:00:00Z,229.07,5.855,1274.2
METER-00072,2026-04-12T01:00:00Z,226.91,7.273,1567.9
METER-00072,2026-04-12T02:00:00Z,229.13,6.194,1348.4
METER-00072,2026-04-12T03:00:00Z,230.55,1.982,434.1
METER-00072,2026-04-12T04:00:00Z,232.06,8.942,1971.3
METER-00072,2026-04-12T05:00:00Z,229.42,4.741,1033.3
METER-00072,2026-04-12T06:00:00Z,231.12,5.65,1240.5
METER-00072,2026-04-12T07:00:00Z,230.63,31.816,6970.7
METER-00072,2026-04-12T08:00:00Z,225.88,35.953,7715.1
METER-00072,2026-04-12T09:00:00Z,231.9,30.606,6742.6
METER-00072,2026-04-12T10:00:00Z,230.69,4.405,965.4
METER-00072,2026-04-12T11:00:00Z,230.61,6.636,1453.8
METER-00072,2026-04-12T12:00:00Z,228.88,4.713,1024.8
METER-00072,2026-04-12T13:00:00Z,232.3,3.658,807.4
METER-00072,2026-04-12T14:00:00Z,229.32,6.643,1447.2
METER-00072,2026-04-12T15:00:00Z,231.31,4.072,894.8
METER-00072,2026-04-12T16:00:00Z,232.36,5.732,1265.4
METER-00072,2026-04-12T17:00:00Z,229.24,6.058,1319.2
METER-00072,2026-04-12T18:00:00Z,231.99,40.944,9023.5
METER-00072,2026-04-12T19:00:00Z,227.13,38.141,8229.7
METER-00072,2026-04-12T20:00:00Z,227.15,41.084,8865.5
METER-00072,2026-04-12T21:00:00Z,224.2,38.904,8286.1
METER-00072,2026-04-12T22:00:00Z,229.5,41.398,9025.7
METER-00072,2026-04-12T23:00:00Z,229.4,39.005,8500.3
METER-00072,2026-04-13T00:00:00Z,228.84,5.263,1144.2
METER-00072,2026-04-13T01:00:00Z,227.96,5.368,1162.6
METER-00072,2026-04-13T02:00:00Z,227.7,10.094,2183.5
METER-00072,2026-04-13T03:00:00Z,230.72,7.799,1709.4
METER-00072,2026-04-13T04:00:00Z,232.04,7.808,1721.2
METER-00072,2026-04-13T05:00:00Z,230.7,3.388,742.5
METER-00072,2026-04-13T06:00:00Z,231.15,6.175,1356.0
METER-00072,2026-04-13T07:00:00Z,229.51,34.389,7498.1
METER-00072,2026-04-13T08:00:00Z,227.1,34.208,7380.2
METER-00072,2026-04-13T09:00:00Z,227.08,33.741,7279.0
METER-00072,2026-04-13T10:00:00Z,232.85,7.488,1656.5
METER-00072,2026-04-13T11:00:00Z,231.0,6.783,1488.5
METER-00072,2026-04-13T12:00:00Z,228.05,4.095,887.1
METER-00072,2026-04-13T13:00:00Z,228.06,6.13,1328.1
METER-00072,2026-04-13T14:00:00Z,228.59,3.186,691.9
METER-00072,2026-04-13T15:00:00Z,233.01,4.615,1021.7
METER-00072,2026-04-13T16:00:00Z,230.79,4.352,954.2
METER-00072,2026-04-13T17:00:00Z,228.75,6.844,1487.2
METER-00072,2026-04-13T18:00:00Z,228.99,41.058,8931.8
METER-00072,2026-04-13T19:00:00Z,231.36,36.071,7928.2
METER-00072,2026-04-13T20:00:00Z,230.67,39.938,8751.9
METER-00072,2026-04-13T21:00:00Z,232.82,35.954,7952.1
METER-00072,2026-04-13T22:00:00Z,230.71,41.813,9164.2
METER-00072,2026-04-13T23:00:00Z,233.7,39.86,8849.5
METER-00072,2026-04-14T00:00:00Z,228.73,5.466,1187.7
METER-00072,2026-04-14T01:00:00Z,231.86,5.661,1246.9
METER-00072,2026-04-14T02:00:00Z,230.65,4.191,918.4
METER-00072,2026-04-14T03:00:00Z,229.38,5.379,1172.1
METER-00072,2026-04-14T04:00:00Z,228.28,8.03,1741.5
METER-00072,2026-04-14T05:00:00Z,232.14,8.826,1946.4
METER-00072,2026-04-14T06:00:00Z,228.83,4.173,907.2
METER-00072,2026-04-14T07:00:00Z,229.25,37.362,8136.8
METER-00072,2026-04-14T08:00:00Z,230.08,34.906,7629.7
METER-00072,2026-04-14T09:00:00Z,232.28,34.14,7533.6
METER-00072,2026-04-14T10:00:00Z,229.32,4.242,924.1
METER-00072,2026-04-14T11:00:00Z,231.01,5.017,1101.1
METER-00072,2026-04-14T12:00:00Z,232.36,6.186,1365.5
METER-00072,2026-04-14T13:00:00Z,233.57,2.202,488.6
METER-00072,2026-04-14T14:00:00Z,230.23,4.806,1051.2
METER-00072,2026-04-14T15:00:00Z,228.1,6.236,1351.4
METER-00072,2026-04-14T16:00:00Z,226.22,4.007,861.1
METER-00072,2026-04-14T17:00:00Z,230.55,9.116,1996.6
METER-00072,2026-04-14T18:00:00Z,232.41,42.927,9478.0
METER-00072,2026-04-14T19:00:00Z,228.4,45.25,9818.4
METER-00072,2026-04-14T20:00:00Z,231.46,39.154,8609.2
METER-00072,2026-04-14T21:00:00Z,231.05,43.843,9623.6
METER-00072,2026-04-14T22:00:00Z,229.23,45.775,9968.5
METER-00072,2026-04-14T23:00:00Z,229.28,43.95,9573.0
METER-00072,2026-04-15T00:00:00Z,230.75,6.059,1328.2
METER-00072,2026-04-15T01:00:00Z,225.24,4.53,969.3
METER-00072,2026-04-15T02:00:00Z,228.23,2.479,537.4
METER-00072,2026-04-15T03:00:00Z,233.96,5.293,1176.4
METER-00072,2026-04-15T04:00:00Z,227.92,8.924,1932.2
METER-00072,2026-04-15T05:00:00Z,232.21,5.03,1109.7
METER-00072,2026-04-15T06:00:00Z,232.2,6.468,1426.8
METER-00072,2026-04-15T07:00:00Z,227.38,33.575,7252.6
METER-00072,2026-04-15T08:00:00Z,229.84,36.828,8041.2
METER-00072,2026-04-15T09:00:00Z,230.47,36.046,7892.3
METER-00072,2026-04-15T10:00:00Z,226.89,7.615,1641.5
METER-00072,2026-04-15T11:00:00Z,230.8,6.673,1463.2
METER-00072,2026-04-15T12:00:00Z,231.53,9.891,2175.7
METER-00072,2026-04-15T13:00:00Z,228.43,6.619,1436.4
METER-00072,2026-04-15T14:00:00Z,228.08,4.243,919.3
METER-00072,2026-04-15T15:00:00Z,233.78,3.066,680.9
METER-00072,2026-04-15T16:00:00Z,228.31,6.996,1517.4
METER-00072,2026-04-15T17:00:00Z,229.08,5.873,1278.2
METER-00072,2026-04-15T18:00:00Z,231.7,43.029,9471.2
METER-00072,2026-04-15T19:00:00Z,232.09,40.73,8980.3
METER-00072,2026-04-15T20:00:00Z,232.64,40.935,9046.9
METER-00072,2026-04-15T21:00:00Z,228.05,40.883,8857.3
METER-00072,2026-04-15T22:00:00Z,224.83,43.708,9335.6
METER-00072,2026-04-15T23:00:00Z,228.8,39.477,8580.8
METER-00073,2026-04-09T00:00:00Z,229.01,7.628,1659.5
METER-00073,2026-04-09T01:00:00Z,229.94,15.915,3476.5
METER-00073,2026-04-09T02:00:00Z,228.88,11.392,2477.0
METER-00073,2026-04-09T03:00:00Z,231.92,5.385,1186.4
METER-00073,2026-04-09T04:00:00Z,229.65,12.643,2758.3
METER-00073,2026-04-09T05:00:00Z,232.45,12.022,2654.8
METER-00073,2026-04-09T06:00:00Z,229.61,7.474,1630.4
METER-00073,2026-04-09T07:00:00Z,232.64,5.601,1238.0
METER-00073,2026-04-09T08:00:00Z,231.22,29.91,6569.9
METER-00073,2026-04-09T09:00:00Z,230.09,31.79,6949.0
METER-00073,2026-04-09T10:00:00Z,230.68,37.32,8178.8
METER-00073,2026-04-09T11:00:00Z,230.25,25.414,5559.2
METER-00073,2026-04-09T12:00:00Z,231.74,13.361,2941.5
METER-00073,2026-04-09T13:00:00Z,229.83,7.448,1626.2
METER-00073,2026-04-09T14:00:00Z,230.74,8.272,1813.2
METER-00073,2026-04-09T15:00:00Z,231.24,10.639,2337.1
METER-00073,2026-04-09T16:00:00Z,226.8,8.819,1900.1
METER-00073,2026-04-09T17:00:00Z,232.91,56.913,12592.5
METER-00073,2026-04-09T18:00:00Z,230.04,50.803,11102.5
METER-00073,2026-04-09T19:00:00Z,225.25,56.356,12059.6
METER-00073,2026-04-09T20:00:00Z,228.84,43.3,9413.1
METER-00073,2026-04-09T21:00:00Z,231.22,50.577,11109.4
METER-00073,2026-04-09T22:00:00Z,232.43,51.588,11390.9
METER-00073,2026-04-09T23:00:00Z,227.78,16.51,3572.7
METER-00073,2026-04-10T00:00:00Z,230.72,14.595,3199.0
METER-00073,2026-04-10T01:00:00Z,229.36,10.934,2382.4
METER-00073,2026-04-10T02:00:00Z,232.03,10.543,2324.0
METER-00073,2026-04-10T03:00:00Z,230.8,13.637,2989.9
METER-00073,2026-04-10T04:00:00Z,229.47,8.687,1893.7
METER-00073,2026-04-10T05:00:00Z,227.7,10.078,2180.1
METER-00073,2026-04-10T06:00:00Z,228.95,16.629,3616.9
METER-00073,2026-04-10T07:00:00Z,229.98,12.503,2731.6
METER-00073,2026-04-10T08:00:00Z,233.37,40.599,9000.8
METER-00073,2026-04-10T09:00:00Z,229.48,34.865,7600.8
METER-00073,2026-04-10T10:00:00Z,229.22,35.437,7716.6
METER-00073,2026-04-10T11:00:00Z,225.71,34.118,7315.6
METER-00073,2026-04-10T12:00:00Z,229.49,14.554,3173.0
METER-00073,2026-04-10T13:00:00Z,225.69,16.225,3478.6
METER-00073,2026-04-10T14:00:00Z,228.9,7.133,1551.1
METER-00073,2026-04-10T15:00:00Z,228.64,13.467,2925.2
METER-00073,2026-04-10T16:00:00Z,229.06,7.781,1693.1
METER-00073,2026-04-10T17:00:00Z,231.67,51.821,11405.4
METER-00073,2026-04-10T18:00:00Z,230.6,50.376,11035.8
METER-00073,2026-04-10T19:00:00Z,230.48,48.597,10640.5
METER-00073,2026-04-10T20:00:00Z,231.8,53.385,11755.8
METER-00073,2026-04-10T21:00:00Z,231.7,51.251,11281.2
METER-00073,2026-04-10T22:00:00Z,229.55,52.189,11380.8
METER-00073,2026-04-10T23:00:00Z,232.05,17.544,3867.6
METER-00073,2026-04-11T00:00:00Z,230.95,11.584,2541.6
METER-00073,2026-04-11T01:00:00Z,231.07,14.775,3243.5
METER-00073,2026-04-11T02:00:00Z,228.13,13.672,2963.1
METER-00073,2026-04-11T03:00:00Z,231.72,12.179,2681.1
METER-00073,2026-04-11T04:00:00Z,232.1,10.445,2303.0
METER-00073,2026-04-11T05:00:00Z,227.96,8.745,1893.9
METER-00073,2026-04-11T06:00:00Z,227.4,12.723,2748.5
METER-00073,2026-04-11T07:00:00Z,229.07,16.122,3508.5
METER-00073,2026-04-11T08:00:00Z,229.93,40.337,8811.0
METER-00073,2026-04-11T09:00:00Z,232.35,36.75,8112.0
METER-00073,2026-04-11T10:00:00Z,229.17,33.895,7379.3
METER-00073,2026-04-11T11:00:00Z,227.88,37.62,8144.0
METER-00073,2026-04-11T12:00:00Z,227.04,6.141,1324.6
METER-00073,2026-04-11T13:00:00Z,233.26,14.753,3269.1
METER-00073,2026-04-11T14:00:00Z,233.68,13.21,2932.6
METER-00073,2026-04-11T15:00:00Z,231.37,11.673,2565.8
METER-00073,2026-04-11T16:00:00Z,228.03,15.847,3432.9
METER-00073,2026-04-11T17:00:00Z,230.34,46.445,10163.3
METER-00073,2026-04-11T18:00:00Z,228.26,50.041,10851.3
METER-00073,2026-04-11T19:00:00Z,233.2,47.649,10556.3
METER-00073,2026-04-11T20:00:00Z,232.3,50.614,11169.9
METER-00073,2026-04-11T21:00:00Z,225.05,51.983,11113.9
METER-00073,2026-04-11T22:00:00Z,230.33,45.662,9991.3
METER-00073,2026-04-11T23:00:00Z,227.43,17.273,3732.0
METER-00073,2026-04-12T00:00:00Z,229.61,16.711,3645.2
METER-00073,2026-04-12T01:00:00Z,232.43,10.859,2397.6
METER-00073,2026-04-12T02:00:00Z,232.67,12.523,2768.1
METER-00073,2026-04-12T03:00:00Z,231.48,11.988,2636.1
METER-00073,2026-04-12T04:00:00Z,229.03,12.929,2813.0
METER-00073,2026-04-12T05:00:00Z,229.47,8.826,1924.1
METER-00073,2026-04-12T06:00:00Z,231.42,14.289,3141.4
METER-00073,2026-04-12T07:00:00Z,231.87,14.82,3264.5
METER-00073,2026-04-12T08:00:00Z,229.44,42.996,9371.7
METER-00073,2026-04-12T09:00:00Z,230.99,37.972,8332.7
METER-00073,2026-04-12T10:00:00Z,228.34,39.082,8477.9
METER-00073,2026-04-12T11:00:00Z,229.57,28.005,6107.6
METER-00073,2026-04-12T12:00:00Z,231.47,14.317,3148.3
METER-00073,2026-04-12T13:00:00Z,231.86,10.359,2281.8
METER-00073,2026-04-12T14:00:00Z,230.93,9.252,2029.8
METER-00073,2026-04-12T15:00:00Z,227.56,17.175,3712.9
METER-00073,2026-04-12T16:00:00Z,228.57,17.717,3847.1
METER-00073,2026-04-12T17:00:00Z,228.54,58.586,12720.0
METER-00073,2026-04-12T18:00:00Z,225.56,51.707,11079.8
METER-00073,2026-04-12T19:00:00Z,227.36,53.905,11643.1
METER-00073,2026-04-12T20:00:00Z,229.56,51.935,11326.2
METER-00073,2026-04-12T21:00:00Z,229.17,52.435,11415.7
METER-00073,2026-04-12T22:00:00Z,230.81,57.757,12664.2
METER-00073,2026-04-12T23:00:00Z,230.2,13.887,3037.0
METER-00073,2026-04-13T00:00:00Z,229.18,10.924,2378.3
METER-00073,2026-04-13T01:00:00Z,228.99,11.012,2395.5
METER-00073,2026-04-13T02:00:00Z,227.25,17.528,3784.2
METER-00073,2026-04-13T03:00:00Z,231.67,10.15,2234.0
METER-00073,2026-04-13T04:00:00Z,227.55,14.687,3174.8
METER-00073,2026-04-13T05:00:00Z,230.65,13.954,3057.5
METER-00073,2026-04-13T06:00:00Z,229.13,8.661,1885.4
METER-00073,2026-04-13T07:00:00Z,235.54,13.295,2974.9
METER-00073,2026-04-13T08:00:00Z,231.98,38.319,8444.6
METER-00073,2026-04-13T09:00:00Z,231.56,33.286,7322.3
METER-00073,2026-04-13T10:00:00Z,231.66,34.374,7564.9
METER-00073,2026-04-13T11:00:00Z,229.82,33.956,7413.7
METER-00073,2026-04-13T12:00:00Z,228.26,14.788,3206.7
METER-00073,2026-04-13T13:00:00Z,227.57,9.394,2030.8
METER-00073,2026-04-13T14:00:00Z,230.88,15.318,3359.7
METER-00073,2026-04-13T15:00:00Z,232.39,11.069,2443.8
METER-00073,2026-04-13T16:00:00Z,229.67,10.477,2286.1
METER-00073,2026-04-13T17:00:00Z,227.9,57.773,12508.0
METER-00073,2026-04-13T18:00:00Z,226.38,52.251,11236.9
METER-00073,2026-04-13T19:00:00Z,228.88,51.593,11218.1
METER-00073,2026-04-13T20:00:00Z,227.13,57.119,12325.0
METER-00073,2026-04-13T21:00:00Z,227.59,52.586,11369.8
METER-00073,2026-04-13T22:00:00Z,227.14,58.576,12639.7
METER-00073,2026-04-13T23:00:00Z,231.67,9.602,2113.3
METER-00073,2026-04-14T00:00:00Z,230.8,18.162,3982.3
METER-00073,2026-04-14T01:00:00Z,230.59,14.939,3272.7
METER-00073,2026-04-14T02:00:00Z,228.65,22.617,4912.8
METER-00073,2026-04-14T03:00:00Z,226.24,18.437,3962.7
METER-00073,2026-04-14T04:00:00Z,230.91,11.032,2420.0
METER-00073,2026-04-14T05:00:00Z,231.25,15.76,3462.2
METER-00073,2026-04-14T06:00:00Z,230.9,12.382,2716.1
METER-00073,2026-04-14T07:00:00Z,228.22,17.817,3863.0
METER-00073,2026-04-14T08:00:00Z,228.71,43.341,9417.0
METER-00073,2026-04-14T09:00:00Z,229.93,39.302,8584.9
METER-00073,2026-04-14T10:00:00Z,228.41,39.795,8635.2
METER-00073,2026-04-14T11:00:00Z,229.48,31.781,6928.5
METER-00073,2026-04-14T12:00:00Z,227.51,13.317,2878.3
METER-00073,2026-04-14T13:00:00Z,224.68,13.53,2887.9
METER-00073,2026-04-14T14:00:00Z,229.1,10.825,2356.0
METER-00073,2026-04-14T15:00:00Z,228.37,10.163,2204.8
METER-00073,2026-04-14T16:00:00Z,229.19,17.085,3720.0
METER-00073,2026-04-14T17:00:00Z,231.03,59.46,13050.4
METER-00073,2026-04-14T18:00:00Z,230.37,58.087,12712.5
METER-00073,2026-04-14T19:00:00Z,231.78,56.03,12337.4
METER-00073,2026-04-14T20:00:00Z,228.37,58.686,12731.7
METER-00073,2026-04-14T21:00:00Z,229.97,54.151,11830.6
METER-00073,2026-04-14T22:00:00Z,227.04,60.607,13072.3
METER-00073,2026-04-14T23:00:00Z,229.27,9.251,2015.0
METER-00073,2026-04-15T00:00:00Z,232.8,16.21,3585.0
METER-00073,2026-04-15T01:00:00Z,232.37,10.658,2352.7
METER-00073,2026-04-15T02:00:00Z,230.66,13.63,2986.8
METER-00073,2026-04-15T03:00:00Z,229.48,12.238,2667.9
METER-00073,2026-04-15T04:00:00Z,230.37,16.229,3551.7
METER-00073,2026-04-15T05:00:00Z,231.17,20.045,4402.1
METER-00073,2026-04-15T06:00:00Z,231.43,9.283,2040.9
METER-00073,2026-04-15T07:00:00Z,236.3,8.723,1958.2
METER-00073,2026-04-15T08:00:00Z,233.57,37.071,8225.5
METER-00073,2026-04-15T09:00:00Z,224.44,42.894,9145.7
METER-00073,2026-04-15T10:00:00Z,230.36,41.958,9182.2
METER-00073,2026-04-15T11:00:00Z,231.84,33.9,7466.3
METER-00073,2026-04-15T12:00:00Z,229.89,0.0,0.0
METER-00073,2026-04-15T13:00:00Z,227.96,0.0,0.0
METER-00073,2026-04-15T14:00:00Z,228.64,0.0,0.0
METER-00073,2026-04-15T15:00:00Z,228.12,12.123,2627.3
METER-00073,2026-04-15T16:00:00Z,228.76,8.102,1760.7
METER-00073,2026-04-15T17:00:00Z,229.01,60.524,13167.4
METER-00073,2026-04-15T18:00:00Z,229.89,57.988,12664.6
METER-00073,2026-04-15T19:00:00Z,228.47,55.814,12114.3
METER-00073,2026-04-15T20:00:00Z,232.49,49.12,10848.9
METER-00073,2026-04-15T21:00:00Z,229.89,61.3,13387.6
METER-00073,2026-04-15T22:00:00Z,228.47,67.872,14731.2
METER-00073,2026-04-15T23:00:00Z,231.75,14.312,3150.8
METER-00074,2026-04-09T00:00:00Z,226.85,7.164,1544.0
METER-00074,2026-04-09T01:00:00Z,230.98,3.395,744.9
METER-00074,2026-04-09T02:00:00Z,230.68,6.687,1465.5
METER-00074,2026-04-09T03:00:00Z,228.29,7.073,1534.0
METER-00074,2026-04-09T04:00:00Z,229.99,3.331,727.8
METER-00074,2026-04-09T05:00:00Z,230.76,0.0,0.0
METER-00074,2026-04-09T06:00:00Z,230.81,5.572,1221.7
METER-00074,2026-04-09T07:00:00Z,231.02,29.7,6518.1
METER-00074,2026-04-09T08:00:00Z,230.04,30.17,6593.3
METER-00074,2026-04-09T09:00:00Z,231.23,29.584,6498.5
METER-00074,2026-04-09T10:00:00Z,231.22,7.254,1593.4
METER-00074,2026-04-09T11:00:00Z,228.12,3.067,664.6
METER-00074,2026-04-09T12:00:00Z,231.44,5.959,1310.2
METER-00074,2026-04-09T13:00:00Z,230.45,1.172,256.6
METER-00074,2026-04-09T14:00:00Z,227.95,3.401,736.6
METER-00074,2026-04-09T15:00:00Z,231.91,7.495,1651.3
METER-00074,2026-04-09T16:00:00Z,231.59,3.205,705.0
METER-00074,2026-04-09T17:00:00Z,230.22,4.944,1081.3
METER-00074,2026-04-09T18:00:00Z,229.04,33.662,7324.3
METER-00074,2026-04-09T19:00:00Z,229.46,34.997,7629.0
METER-00074,2026-04-09T20:00:00Z,227.38,37.443,8088.3
METER-00074,2026-04-09T21:00:00Z,233.91,36.6,8133.1
METER-00074,2026-04-09T22:00:00Z,232.19,31.573,6964.3
METER-00074,2026-04-09T23:00:00Z,230.49,34.281,7506.2
METER-00074,2026-04-10T00:00:00Z,228.17,4.564,989.2
METER-00074,2026-04-10T01:00:00Z,227.26,5.654,1220.6
METER-00074,2026-04-10T02:00:00Z,231.88,5.327,1173.4
METER-00074,2026-04-10T03:00:00Z,231.34,4.094,899.8
METER-00074,2026-04-10T04:00:00Z,232.33,5.727,1264.0
METER-00074,2026-04-10T05:00:00Z,231.2,6.343,1393.2
METER-00074,2026-04-10T06:00:00Z,225.95,4.613,990.1
METER-00074,2026-04-10T07:00:00Z,231.54,30.838,6783.2
METER-00074,2026-04-10T08:00:00Z,230.15,30.072,6575.1
METER-00074,2026-04-10T09:00:00Z,231.94,29.696,6543.2
METER-00074,2026-04-10T10:00:00Z,228.92,0.122,26.4
METER-00074,2026-04-10T11:00:00Z,229.13,3.698,805.0
METER-00074,2026-04-10T12:00:00Z,228.51,1.701,369.3
METER-00074,2026-04-10T13:00:00Z,229.98,6.369,1391.5
METER-00074,2026-04-10T14:00:00Z,232.74,3.826,845.9
METER-00074,2026-04-10T15:00:00Z,228.96,2.112,459.4
METER-00074,2026-04-10T16:00:00Z,230.46,5.911,1294.2
METER-00074,2026-04-10T17:00:00Z,227.11,7.834,1690.3
METER-00074,2026-04-10T18:00:00Z,228.71,37.678,8186.6
METER-00074,2026-04-10T19:00:00Z,231.33,40.695,8943.3
METER-00074,2026-04-10T20:00:00Z,231.16,40.247,8838.3
METER-00074,2026-04-10T21:00:00Z,231.73,33.85,7451.7
METER-00074,2026-04-10T22:00:00Z,229.7,37.997,8291.4
METER-00074,2026-04-10T23:00:00Z,231.39,35.954,7903.5
METER-00074,2026-04-11T00:00:00Z,228.11,4.753,1030.0
METER-00074,2026-04-11T01:00:00Z,229.26,3.381,736.3
METER-00074,2026-04-11T02:00:00Z,228.24,7.471,1619.9
METER-00074,2026-04-11T03:00:00Z,231.53,5.448,1198.3
METER-00074,2026-04-11T04:00:00Z,230.01,0.95,207.7
METER-00074,2026-04-11T05:00:00Z,228.51,3.991,866.4
METER-00074,2026-04-11T06:00:00Z,230.24,7.246,1585.0
METER-00074,2026-04-11T07:00:00Z,230.11,30.985,6773.6
METER-00074,2026-04-11T08:00:00Z,232.11,32.944,7264.2
METER-00074,2026-04-11T09:00:00Z,229.11,35.064,7632.0
METER-00074,2026-04-11T10:00:00Z,230.8,7.015,1538.0
METER-00074,2026-04-11T11:00:00Z,233.44,6.14,1361.6
METER-00074,2026-04-11T12:00:00Z,229.65,0.607,132.5
METER-00074,2026-04-11T13:00:00Z,228.41,7.032,1525.7
METER-00074,2026-04-11T14:00:00Z,230.21,3.476,760.2
METER-00074,2026-04-11T15:00:00Z,232.23,5.41,1193.5
METER-00074,2026-04-11T16:00:00Z,230.35,7.872,1722.7
METER-00074,2026-04-11T17:00:00Z,232.32,4.229,933.4
METER-00074,2026-04-11T18:00:00Z,229.64,40.766,8893.6
METER-00074,2026-04-11T19:00:00Z,230.89,39.408,8644.1
METER-00074,2026-04-11T20:00:00Z,229.13,39.509,8600.0
METER-00074,2026-04-11T21:00:00Z,228.35,39.984,8673.9
METER-00074,2026-04-11T22:00:00Z,231.36,39.093,8592.4
METER-00074,2026-04-11T23:00:00Z,229.86,40.343,8809.3
METER-00074,2026-04-12T00:00:00Z,229.42,8.274,1803.4
METER-00074,2026-04-12T01:00:00Z,230.38,7.095,1552.8
METER-00074,2026-04-12T02:00:00Z,229.33,2.398,522.3
METER-00074,2026-04-12T03:00:00Z,224.86,6.937,1481.8
METER-00074,2026-04-12T04:00:00Z,227.55,5.692,1230.5
METER-00074,2026-04-12T05:00:00Z,230.46,2.664,583.2
METER-00074,2026-04-12T06:00:00Z,231.24,6.698,1471.4
METER-00074,2026-04-12T07:00:00Z,231.49,34.083,7495.4
METER-00074,2026-04-12T08:00:00Z,227.05,33.836,7298.4
METER-00074,2026-04-12T09:00:00Z,231.36,33.161,7288.5
METER-00074,2026-04-12T10:00:00Z,229.66,6.728,1467.8
METER-00074,2026-04-12T11:00:00Z,226.81,6.856,1477.2
METER-00074,2026-04-12T12:00:00Z,230.32,3.469,758.9
METER-00074,2026-04-12T13:00:00Z,231.66,0.505,111.1
METER-00074,2026-04-12T14:00:00Z,228.58,2.923,634.8
METER-00074,2026-04-12T15:00:00Z,229.8,4.798,1047.5
METER-00074,2026-04-12T16:00:00Z,229.36,5.57,1213.6
METER-00074,2026-04-12T17:00:00Z,230.57,7.516,1646.3
